post_id,post_type,post_thumbnail
530454988,product,http://www.amiclubwear.com/media/import/clothing-lingerie-q1-stm-9695pgreen.jpg
530454989,product,http://www.amiclubwear.com/media/import/clothing-lingerie-q1-stm-9695ppink.jpg
530454990,product,http://www.amiclubwear.com/media/import/clothing-lingerie-q1-stm-9696pblack.jpg
530454991,product,http://www.amiclubwear.com/media/import/clothing-lingerie-q1-stm-9696pbrown.jpg
530454992,product,http://www.amiclubwear.com/media/import/clothing-lingerie-q1-stm-9700pblack.jpg
530454993,product,http://www.amiclubwear.com/media/import/clothing-lingerie-q1-stm-9700pred.jpg
530454994,product,http://www.amiclubwear.com/media/import/clothing-lingerie-q1-stm-9702pblack.jpg
530454995,product,http://www.amiclubwear.com/media/import/clothing-lingerie-q1-stm-9702pblue.jpg
530454996,product,http://www.amiclubwear.com/media/import/clothing-lingerie-q1-stm-9702pyellow.jpg
530454997,product,http://www.amiclubwear.com/media/import/clothing-lingerie-q1-stm-9705pink.jpg
