post_id,post_type,post_thumbnail
525471991,product,http://www.sweetiee.com:8888/product/24189/36b41324-bc0c-4257-8989-ee2d6bfcb2f5-550-550.jpg
525471992,product,http://www.sweetiee.com:8888/product/24190/767fc4fe-c173-4975-a721-3823cf110dad-550-550.jpg
525471993,product,http://www.sweetiee.com:8888/product/24191/1c54bd98-dff7-4c91-83a7-e81deb0c8251-550-550.jpg
525471994,product,http://www.sweetiee.com:8888/product/24192/11778c48-0b98-471b-8626-0e3ff97f5437-550-550.jpg
525471995,product,http://www.sweetiee.com:8888/product/24193/8fbf59ce-eb0b-4f7f-9813-750435fff7ec-550-550.jpg
525471996,product,http://www.sweetiee.com:8888/product/24194/042d42fb-88ed-4587-98f7-7d3d07e16b66-550-550.jpg
525471997,product,http://www.sweetiee.com:8888/product/26635/5e41ba8f-2de4-45ef-831e-7cdf5a607e49-550-550.jpg
525471998,product,http://www.sweetiee.com:8888/product/26636/c222022d-2e6c-4bc3-b0a6-0778f7c0c33f-550-550.jpg
525471999,product,http://www.sweetiee.com:8888/product/26637/159354e9-f729-4ad1-8eb1-fe991d5384d9-550-550.jpg
525472000,product,http://www.sweetiee.com:8888/product/26638/b056515d-e0e2-47b5-ac13-0873cd6362b6-550-550.jpg
