post_id,post_type,post_thumbnail
508923279,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-efi-golly-2_black_1.jpg
508923280,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-efi-lify-1_black_1.jpg
508923281,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-efi-lify-1_leopard_1.jpg
508923282,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-efi-lify-1_red_1.jpg
508923289,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-efi-lisha-2_coral_1.jpg
508923291,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-efi-lumiko-1_black_1.jpg
508923292,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-elc-lakie-09_black_1.jpg
508923293,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-elc-lakie-09_mint_1.jpg
508923301,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-elc-potion-64x_black_1.jpg
508923311,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-jpo-deluxe-05_black_1_1.jpg
508923312,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-jpo-deluxe-05_mint_1_1.jpg
508923313,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-jpo-deluxe-05_melon_1_1.jpg
508923314,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-jpo-deluxe-05_yellow_1_1.jpg
508923316,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-jpo-lust-02_black_1.jpg
508923321,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-jpo-lust-02_turquoise_1.jpg
508923329,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-jpo-olisa-29_black_1_1.jpg
508923331,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-jpo-olisa-29_melon_1.jpg
508923345,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-pumps-jpo-viral-68_black_1.jpg
508923346,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-sandals-efi-johana-1_fuchsia_1.jpg
508923347,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-sandals-efi-johana-1_nude_1.jpg
508923348,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-sandals-efi-johana-1_black_1.jpg
508923362,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-sandals-efi-sadly-1_pewter_1.jpg
508923363,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-sandals-efi-sadly-1_black_1.jpg
508923364,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-sandals-elc-gravity-03_seafoam_1.jpg
508923365,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-sandals-elc-gravity-03_white_1.jpg
508923366,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-sandals-elc-gravity-03_black_1.jpg
508923367,product,http://www.cicihot.com/media/catalog/product/s/h/shoes-sandals-elc-ramsey-06_taupe_1.jpg
